LRK nummer,datum_inspectie,type onderzoek,kleur vestiging,actuele_naam_oko,aantal_kindplaatsen,vve,inschrijfdatum,opvanglocatie_adres,opvanglocatie_postcode,opvanglocatie_woonplaats,longitude,latitude,naam_houder,kvk_nummer_houder,rechtsvorm_houder,houder_adres,houder_postcode,houder_woonplaats,houder_buitenland,correspondentie_adres,correspondentie_postcode,correspondentie_woonplaats,correspondentie_buitenland,contact_persoon,contact_telefoon,contact_emailadres,contact_website,kvkvestiging,houder.href,houder.text,houdervanaf,url
224832499,03/12/2015,Jaarlijks inspectiebezoek,groen,Stichting Kinderdagverblijf Schreuder,13,Ja,01/01/2010,Van de Veldestraat 10 ,1071CW,Amsterdam,4.8799015,52.3589707,Stichting Kinderdagverblijf Schreuder,41206646,Stichting,Van de Veldestraat 10 ,1071CW,AMSTERDAM,,Van de Veldestraat 10 ,1071CW,AMSTERDAM,,,020-6792060',,http://www.instituutschreuder.nl/kinderopvang,26899892,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3946&currentPage=0,Stichting Kinderdagverblijf Schreuder,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32337
462095393,05/30/2013,Jaarlijks inspectiebezoek,geel,CompaNanny Bachzaal ,118,Nee,10/01/2011,Bachstraat 7 ,1077GD,Amsterdam,4.8800412,52.3493184,CompaNanny Bachzaal B.V.,52745872,BV,Bachstraat 7 ,1077GD,AMSTERDAM,,Postbus 69455,1060CM,AMSTERDAM,,K.S. de Vries,020 4170117',k.devries@compananny.nl,,22661298,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8263&currentPage=0,CompaNanny Bachzaal B.V.,07/18/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=80816
462095393,06/26/2014,Jaarlijks inspectiebezoek,geel,CompaNanny Bachzaal ,118,Nee,10/01/2011,Bachstraat 7 ,1077GD,Amsterdam,4.8800412,52.3493184,CompaNanny Bachzaal B.V.,52745872,BV,Bachstraat 7 ,1077GD,AMSTERDAM,,Postbus 69455,1060CM,AMSTERDAM,,K.S. de Vries,020 4170117',k.devries@compananny.nl,,22661298,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8263&currentPage=0,CompaNanny Bachzaal B.V.,07/18/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=80816
871420302,04/02/2012,Jaarlijks inspectiebezoek,geel,De Kleine Wereld De Wittenstraat,36,Nee,01/01/2010,De Wittenstraat 25 ,1052AK,Amsterdam,4.8800855,52.3839753,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,De Wittenstraat 25 ,1052AK,AMSTERDAM,,,020-6822023',info@dekleinewereld.nl,http://www.dekleinewereld.nl,20129289,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31507
871420302,10/24/2013,Jaarlijks inspectiebezoek,groen,De Kleine Wereld De Wittenstraat,36,Nee,01/01/2010,De Wittenstraat 25 ,1052AK,Amsterdam,4.8800855,52.3839753,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,De Wittenstraat 25 ,1052AK,AMSTERDAM,,,020-6822023',info@dekleinewereld.nl,http://www.dekleinewereld.nl,20129289,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31507
871420302,10/16/2014,Jaarlijks inspectiebezoek,groen,De Kleine Wereld De Wittenstraat,36,Nee,01/01/2010,De Wittenstraat 25 ,1052AK,Amsterdam,4.8800855,52.3839753,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,De Wittenstraat 25 ,1052AK,AMSTERDAM,,,020-6822023',info@dekleinewereld.nl,http://www.dekleinewereld.nl,20129289,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31507
551031074,12/24/2012,Jaarlijks inspectiebezoek,groen,Little Universe School B.V.,23,Nee,09/21/2011,Jan Luijkenstraat 29 ,1071CK,Amsterdam,4.8802349,52.3593406,Little Universe School B.V.,34200265,BV,Johannes Verhulststraat 132 134,1071NM,AMSTERDAM,,Johannes Verhulststraat 132 ,1071NM,AMSTERDAM,,J.A. Kastoer,020-6704569',littleuniverseschool@gmail.com,http://www.littleuniverseschool.nl,23060654,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3968&currentPage=0,Little Universe School B.V.,07/21/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81465
551031074,10/22/2013,Jaarlijks inspectiebezoek,geel,Little Universe School B.V.,23,Nee,09/21/2011,Jan Luijkenstraat 29 ,1071CK,Amsterdam,4.8802349,52.3593406,Little Universe School B.V.,34200265,BV,Johannes Verhulststraat 132 134,1071NM,AMSTERDAM,,Johannes Verhulststraat 132 ,1071NM,AMSTERDAM,,J.A. Kastoer,020-6704569',littleuniverseschool@gmail.com,http://www.littleuniverseschool.nl,23060654,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3968&currentPage=0,Little Universe School B.V.,07/21/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81465
551031074,12/15/2014,Jaarlijks inspectiebezoek,geel,Little Universe School B.V.,23,Nee,09/21/2011,Jan Luijkenstraat 29 ,1071CK,Amsterdam,4.8802349,52.3593406,Little Universe School B.V.,34200265,BV,Johannes Verhulststraat 132 134,1071NM,AMSTERDAM,,Johannes Verhulststraat 132 ,1071NM,AMSTERDAM,,J.A. Kastoer,020-6704569',littleuniverseschool@gmail.com,http://www.littleuniverseschool.nl,23060654,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3968&currentPage=0,Little Universe School B.V.,07/21/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81465
150219209,05/31/2012,Jaarlijks inspectiebezoek,geel,De Wigwam Kinderopvang V.O.F.,32,Nee,01/01/2010,Leidsegracht 108 ,1016CT,Amsterdam,4.8806039,52.3655976,De Wigwam Kinderopvang V.O.F.,33275380,VOF,Leidsegracht 108 sous,1016CT,AMSTERDAM,,Leidsegracht 108 ,1016CT,Amsterdam,,,020-4207840',wigwam@compaqnet.nl,,15166600,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3854&currentPage=0,De Wigwam Kinderopvang V.O.F.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30819
150219209,10/24/2013,Jaarlijks inspectiebezoek,geel,De Wigwam Kinderopvang V.O.F.,32,Nee,01/01/2010,Leidsegracht 108 ,1016CT,Amsterdam,4.8806039,52.3655976,De Wigwam Kinderopvang V.O.F.,33275380,VOF,Leidsegracht 108 sous,1016CT,AMSTERDAM,,Leidsegracht 108 ,1016CT,Amsterdam,,,020-4207840',wigwam@compaqnet.nl,,15166600,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3854&currentPage=0,De Wigwam Kinderopvang V.O.F.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30819
150219209,09/26/2014,Jaarlijks inspectiebezoek,geel,De Wigwam Kinderopvang V.O.F.,32,Nee,01/01/2010,Leidsegracht 108 ,1016CT,Amsterdam,4.8806039,52.3655976,De Wigwam Kinderopvang V.O.F.,33275380,VOF,Leidsegracht 108 sous,1016CT,AMSTERDAM,,Leidsegracht 108 ,1016CT,Amsterdam,,,020-4207840',wigwam@compaqnet.nl,,15166600,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3854&currentPage=0,De Wigwam Kinderopvang V.O.F.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30819
150219209,04/01/2015,Jaarlijks inspectiebezoek,geel,De Wigwam Kinderopvang V.O.F.,32,Nee,01/01/2010,Leidsegracht 108 ,1016CT,Amsterdam,4.8806039,52.3655976,De Wigwam Kinderopvang V.O.F.,33275380,VOF,Leidsegracht 108 sous,1016CT,AMSTERDAM,,Leidsegracht 108 ,1016CT,Amsterdam,,,020-4207840',wigwam@compaqnet.nl,,15166600,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3854&currentPage=0,De Wigwam Kinderopvang V.O.F.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30819
179970641,04/12/2012,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf 'Billie',52,Nee,01/01/2010,Westerpark 1B ,1013RR,Amsterdam,4.8811764,52.3861999,Leewens,33238516,Eenmanszaak,,,,,Westerpark 1B ,1013RR,AMSTERDAM,,,020-6860705',,,8397252,,,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372
179970641,05/28/2013,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf 'Billie',52,Nee,01/01/2010,Westerpark 1B ,1013RR,Amsterdam,4.8811764,52.3861999,Leewens,33238516,Eenmanszaak,,,,,Westerpark 1B ,1013RR,AMSTERDAM,,,020-6860705',,,8397252,,,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372
179970641,03/27/2014,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf 'Billie',52,Nee,01/01/2010,Westerpark 1B ,1013RR,Amsterdam,4.8811764,52.3861999,Leewens,33238516,Eenmanszaak,,,,,Westerpark 1B ,1013RR,AMSTERDAM,,,020-6860705',,,8397252,,,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372
179970641,01/09/2015,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf 'Billie',52,Nee,01/01/2010,Westerpark 1B ,1013RR,Amsterdam,4.8811764,52.3861999,Leewens,33238516,Eenmanszaak,,,,,Westerpark 1B ,1013RR,AMSTERDAM,,,020-6860705',,,8397252,,,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372
134199169,08/27/2012,Jaarlijks inspectiebezoek,rood,Kidtopia BV,28,Nee,05/25/2011,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,Kidtopia B.V.,34273805,BeslotenVennootschap,Marcantilaan 499 ,1051MJ,Amsterdam,,,,,,,020-6763651',info@kidtopia.nl,http://www.kidtopia.nl,21838526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=7110&currentPage=0,Noah Vlinder B.V.,03/14/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039
134199169,06/20/2013,Jaarlijks inspectiebezoek,oranje,Kidtopia BV,28,Nee,05/25/2011,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,Kidtopia B.V.,34273805,BeslotenVennootschap,Marcantilaan 499 ,1051MJ,Amsterdam,,,,,,,020-6763651',info@kidtopia.nl,http://www.kidtopia.nl,21838526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=7110&currentPage=0,Noah Vlinder B.V.,03/14/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039
134199169,04/30/2014,Jaarlijks inspectiebezoek,geel,Kidtopia BV,28,Nee,05/25/2011,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,Kidtopia B.V.,34273805,BeslotenVennootschap,Marcantilaan 499 ,1051MJ,Amsterdam,,,,,,,020-6763651',info@kidtopia.nl,http://www.kidtopia.nl,21838526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=7110&currentPage=0,Noah Vlinder B.V.,03/14/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039
134199169,06/11/2015,Incidenteel inspectiebezoek,rood,Kidtopia BV,28,Nee,05/25/2011,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,Kidtopia B.V.,34273805,BeslotenVennootschap,Marcantilaan 499 ,1051MJ,Amsterdam,,,,,,,020-6763651',info@kidtopia.nl,http://www.kidtopia.nl,21838526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=7110&currentPage=0,Noah Vlinder B.V.,03/14/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039
134199169,09/29/2015,Jaarlijks inspectiebezoek,oranje,Kidtopia BV,28,Nee,05/25/2011,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,Kidtopia B.V.,34273805,BeslotenVennootschap,Marcantilaan 499 ,1051MJ,Amsterdam,,,,,,,020-6763651',info@kidtopia.nl,http://www.kidtopia.nl,21838526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=7110&currentPage=0,Noah Vlinder B.V.,03/14/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039
691615536,01/13/2014,Jaarlijks inspectiebezoek,geel,Klaproosje,44,Nee,01/01/2010,Prinsengracht 196 H,1016HC,Amsterdam,4.8826288,52.3734526,Flowerkids B.V.,28096627,BV,Hoge Rijndijk 3 ,2313KE,LEIDEN,,Prinsengracht 194 196,1016HC,AMSTERDAM,,,020-4202194',klaproos@flowerkids.nl,,17512735,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3998&currentPage=0,Flowerkids B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32272
691615536,01/09/2015,Jaarlijks inspectiebezoek,geel,Klaproosje,44,Nee,01/01/2010,Prinsengracht 196 H,1016HC,Amsterdam,4.8826288,52.3734526,Flowerkids B.V.,28096627,BV,Hoge Rijndijk 3 ,2313KE,LEIDEN,,Prinsengracht 194 196,1016HC,AMSTERDAM,,,020-4202194',klaproos@flowerkids.nl,,17512735,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3998&currentPage=0,Flowerkids B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32272
103938679,12/17/2013,Jaarlijks inspectiebezoek,oranje,IJsterk De Regenboog,83,Nee,01/01/2010,Houtmankade 60 ,1013MZ,Amsterdam,4.8831007,52.3874844,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Houtmankade 60 ,1013MZ,AMSTERDAM,,,020-6829103',kdv.regenboog@ijsterk.nl,,20988451,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30905
103938679,01/03/2013,Jaarlijks inspectiebezoek,rood,IJsterk De Regenboog,83,Nee,01/01/2010,Houtmankade 60 ,1013MZ,Amsterdam,4.8831007,52.3874844,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Houtmankade 60 ,1013MZ,AMSTERDAM,,,020-6829103',kdv.regenboog@ijsterk.nl,,20988451,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30905
103938679,06/26/2014,Jaarlijks inspectiebezoek,geel,IJsterk De Regenboog,83,Nee,01/01/2010,Houtmankade 60 ,1013MZ,Amsterdam,4.8831007,52.3874844,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Houtmankade 60 ,1013MZ,AMSTERDAM,,,020-6829103',kdv.regenboog@ijsterk.nl,,20988451,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30905
338334531,03/15/2012,Jaarlijks inspectiebezoek,oranje,IJsterk Jor & Daan,68,Nee,01/01/2010,Palmdwarsstraat 61 ,1015HV,Amsterdam,4.8837851,52.3815464,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Palmdwarsstraat 61 ,1015HV,AMSTERDAM,,,020-6250336',kdv.jorendaan@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20988818,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31018
338334531,08/07/2013,Jaarlijks inspectiebezoek,geel,IJsterk Jor & Daan,68,Nee,01/01/2010,Palmdwarsstraat 61 ,1015HV,Amsterdam,4.8837851,52.3815464,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Palmdwarsstraat 61 ,1015HV,AMSTERDAM,,,020-6250336',kdv.jorendaan@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20988818,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31018
338334531,01/21/2014,Jaarlijks inspectiebezoek,geel,IJsterk Jor & Daan,68,Nee,01/01/2010,Palmdwarsstraat 61 ,1015HV,Amsterdam,4.8837851,52.3815464,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Palmdwarsstraat 61 ,1015HV,AMSTERDAM,,,020-6250336',kdv.jorendaan@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20988818,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31018
338334531,02/16/2015,Jaarlijks inspectiebezoek,geel,IJsterk Jor & Daan,68,Nee,01/01/2010,Palmdwarsstraat 61 ,1015HV,Amsterdam,4.8837851,52.3815464,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Palmdwarsstraat 61 ,1015HV,AMSTERDAM,,,020-6250336',kdv.jorendaan@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20988818,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31018
351897240,12/10/2012,Jaarlijks inspectiebezoek,oranje,IJsterk Plancius,59,Ja,01/01/2010,Eerste Breeuwersstraat 13 ,1013MK,Amsterdam,4.8843329,52.3863392,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Eerste Breeuwersstraat 13 ,1013MK,AMSTERDAM,,,020-5300350',kdv.plancius@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987773,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30888
351897240,12/13/2013,Jaarlijks inspectiebezoek,oranje,IJsterk Plancius,59,Ja,01/01/2010,Eerste Breeuwersstraat 13 ,1013MK,Amsterdam,4.8843329,52.3863392,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Eerste Breeuwersstraat 13 ,1013MK,AMSTERDAM,,,020-5300350',kdv.plancius@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987773,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30888
351897240,10/29/2014,Jaarlijks inspectiebezoek,oranje,IJsterk Plancius,59,Ja,01/01/2010,Eerste Breeuwersstraat 13 ,1013MK,Amsterdam,4.8843329,52.3863392,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Eerste Breeuwersstraat 13 ,1013MK,AMSTERDAM,,,020-5300350',kdv.plancius@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987773,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30888
193854740,04/11/2012,Jaarlijks inspectiebezoek,geel,IJsterk Kresj Lindengracht,49,Nee,01/01/2010,Anjeliersstraat 35 ,1015ND,Amsterdam,4.8847359,52.3780003,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Anjeliersstraat 35 ,1015ND,Amsterdam,,,020-6201014',kdv.kresjlindengracht@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987714,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30883
193854740,04/25/2013,Jaarlijks inspectiebezoek,geel,IJsterk Kresj Lindengracht,49,Nee,01/01/2010,Anjeliersstraat 35 ,1015ND,Amsterdam,4.8847359,52.3780003,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Anjeliersstraat 35 ,1015ND,Amsterdam,,,020-6201014',kdv.kresjlindengracht@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987714,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30883
193854740,02/26/2014,Jaarlijks inspectiebezoek,geel,IJsterk Kresj Lindengracht,49,Nee,01/01/2010,Anjeliersstraat 35 ,1015ND,Amsterdam,4.8847359,52.3780003,IJsterk Kinderopvang B.V.,34276067,BV,Postbus 14878,1001LJ,AMSTERDAM,,Anjeliersstraat 35 ,1015ND,Amsterdam,,,020-6201014',kdv.kresjlindengracht@ijsterk.nl,http://www.kinderopvang.ijsterk.nl,20987714,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3846&currentPage=0,IJsterk Kinderopvang B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30883
166253297,09/06/2012,Jaarlijks inspectiebezoek,rood,KDV De Hoogvlieger,46,Nee,01/01/2010,Pieter de Hoochstraat 80 ,1071EJ,Amsterdam,4.8850385,52.3551638,Stichting Kinderopvang Humanitas,41208044,Stichting,Postbus 591,6400AN,HEERLEN,,Pieter de Hoochstraat 80 ,1071EJ,AMSTERDAM,,Jolanda Leeman ,020 6731431',kdvhoogvlieger@kinderopvanghumanitas.nl,http://www.kinderopvanghumanitas.nl/kdvhoogvlieger,21620849,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1319&currentPage=0,Stichting Kinderopvang Humanitas,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32214
166253297,08/06/2013,Jaarlijks inspectiebezoek,oranje,KDV De Hoogvlieger,46,Nee,01/01/2010,Pieter de Hoochstraat 80 ,1071EJ,Amsterdam,4.8850385,52.3551638,Stichting Kinderopvang Humanitas,41208044,Stichting,Postbus 591,6400AN,HEERLEN,,Pieter de Hoochstraat 80 ,1071EJ,AMSTERDAM,,Jolanda Leeman ,020 6731431',kdvhoogvlieger@kinderopvanghumanitas.nl,http://www.kinderopvanghumanitas.nl/kdvhoogvlieger,21620849,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1319&currentPage=0,Stichting Kinderopvang Humanitas,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32214
